Op 539 / 6340, max bond = 512, latency =    8.48178
Op 540 / 6340, max bond = 512, latency =    8.47140
Op 541 / 6340, max bond = 512, latency =    8.47361
Op 542 / 6340, max bond = 512, latency =    8.50863
Op 543 / 6340, max bond = 512, latency =    8.50850
Op 544 / 6340, max bond = 512, latency =    8.41071
Op 545 / 6340, max bond = 512, latency =    8.50119
Op 546 / 6340, max bond = 512, latency =    8.54162
Op 547 / 6340, max bond = 512, latency =    8.58730
Op 548 / 6340, max bond = 512, latency =    8.44226
Op 549 / 6340, max bond = 512, latency =    9.39865
Op 550 / 6340, max bond = 512, latency =    9.39518
Op 551 / 6340, max bond = 512, latency =    9.43974
Op 552 / 6340, max bond = 512, latency =    9.42996
Op 553 / 6340, max bond = 512, latency =    9.33466
Op 554 / 6340, max bond = 512, latency =    9.25542
Op 555 / 6340, max bond = 512, latency =   10.33415
Op 556 / 6340, max bond = 512, latency =    9.39820
Op 557 / 6340, max bond = 512, latency =    9.41533
Op 558 / 6340, max bond = 512, latency =    9.27918
Op 559 / 6340, max bond = 512, latency =    9.42018
Op 560 / 6340, max bond = 512, latency =   10.11758
Op 561 / 6340, max bond = 512, latency =    9.51097
Op 562 / 6340, max bond = 512, latency =    9.43505
Op 563 / 6340, max bond = 512, latency =   10.27990
Op 564 / 6340, max bond = 512, latency =    8.63838
Op 565 / 6340, max bond = 512, latency =    8.63379
Op 566 / 6340, max bond = 512, latency =    9.41866
Op 567 / 6340, max bond = 512, latency =    9.42039
Op 568 / 6340, max bond = 512, latency =    8.63514
Op 569 / 6340, max bond = 512, latency =    8.61740
Op 570 / 6340, max bond = 512, latency =    8.63622
Op 571 / 6340, max bond = 512, latency =    8.70759
Op 572 / 6340, max bond = 512, latency =    8.64429
Op 573 / 6340, max bond = 512, latency =    8.58934
Op 574 / 6340, max bond = 512, latency =    8.61344
Op 575 / 6340, max bond = 512, latency =    8.65242
Op 576 / 6340, max bond = 512, latency =    8.64009
Op 577 / 6340, max bond = 512, latency =    8.73197
Op 578 / 6340, max bond = 512, latency =    8.75541
Op 579 / 6340, max bond = 512, latency =    9.46815
Op 580 / 6340, max bond = 512, latency =    9.42734
Op 581 / 6340, max bond = 512, latency =    9.48565
Op 582 / 6340, max bond = 512, latency =    9.52081
Op 583 / 6340, max bond = 512, latency =    9.95369
Op 584 / 6340, max bond = 512, latency =    9.33447
Op 585 / 6340, max bond = 512, latency =    9.45271
Op 586 / 6340, max bond = 512, latency =    9.46377
Op 587 / 6340, max bond = 512, latency =    9.50957
Op 588 / 6340, max bond = 512, latency =    9.48163
Op 589 / 6340, max bond = 512, latency =    9.41960
Op 590 / 6340, max bond = 512, latency =    9.47530
Op 591 / 6340, max bond = 512, latency =    9.44149
Op 592 / 6340, max bond = 512, latency =    8.70774
Op 593 / 6340, max bond = 512, latency =    8.89025
Op 594 / 6340, max bond = 512, latency =    9.42515
Op 595 / 6340, max bond = 512, latency =    9.43537
Op 596 / 6340, max bond = 512, latency =   11.47958
Op 597 / 6340, max bond = 512, latency =    8.97265
Op 598 / 6340, max bond = 512, latency =    8.70299
Op 599 / 6340, max bond = 512, latency =    8.73255
Op 600 / 6340, max bond = 512, latency =    8.83903
Op 601 / 6340, max bond = 512, latency =    8.58925
Op 602 / 6340, max bond = 512, latency =    8.57658
Op 603 / 6340, max bond = 512, latency =    8.59897
Op 604 / 6340, max bond = 512, latency =    8.56324
Op 605 / 6340, max bond = 512, latency =    8.54461
Op 606 / 6340, max bond = 512, latency =    8.60550
Op 607 / 6340, max bond = 512, latency =    8.59192
Op 608 / 6340, max bond = 512, latency =    9.08008
Op 609 / 6340, max bond = 512, latency =    9.16802
Op 610 / 6340, max bond = 512, latency =    8.60723
Op 611 / 6340, max bond = 512, latency =    8.59898
Op 612 / 6340, max bond = 512, latency =    8.50322
Op 613 / 6340, max bond = 512, latency =    9.33926
Op 614 / 6340, max bond = 512, latency =    9.40914
Op 615 / 6340, max bond = 512, latency =    9.37070
Op 616 / 6340, max bond = 512, latency =    9.19541
Op 617 / 6340, max bond = 512, latency =    9.09837
Op 618 / 6340, max bond = 512, latency =    9.36913
Op 619 / 6340, max bond = 512, latency =    9.26793
Op 620 / 6340, max bond = 512, latency =    9.36785
Op 621 / 6340, max bond = 512, latency =    9.35142
Op 622 / 6340, max bond = 512, latency =    9.22839
Op 623 / 6340, max bond = 512, latency =    9.27027
Op 624 / 6340, max bond = 512, latency =    8.52091
Op 625 / 6340, max bond = 512, latency =    8.52807
Op 626 / 6340, max bond = 512, latency =    9.32294
Op 627 / 6340, max bond = 512, latency =    9.35660
Op 628 / 6340, max bond = 512, latency =   11.47395
Op 629 / 6340, max bond = 512, latency =   11.33719
Op 630 / 6340, max bond = 512, latency =    9.90827
Op 631 / 6340, max bond = 512, latency =    8.54584
Op 632 / 6340, max bond = 512, latency =    8.56867
Op 633 / 6340, max bond = 512, latency =    8.57202
Op 634 / 6340, max bond = 512, latency =    8.54716
Op 635 / 6340, max bond = 512, latency =    8.57305
Op 636 / 6340, max bond = 512, latency =    8.59188
Op 637 / 6340, max bond = 512, latency =    8.59159
Op 638 / 6340, max bond = 512, latency =    8.59372
Op 639 / 6340, max bond = 512, latency =    8.57261
Op 640 / 6340, max bond = 512, latency =    8.63239
Op 641 / 6340, max bond = 512, latency =    8.50035
Op 642 / 6340, max bond = 512, latency =    9.33433
Op 643 / 6340, max bond = 512, latency =    9.42530
Op 644 / 6340, max bond = 512, latency =    9.21011
Op 645 / 6340, max bond = 512, latency =    9.14235
Op 646 / 6340, max bond = 512, latency =    9.40390
Op 647 / 6340, max bond = 512, latency =    9.37372
Op 648 / 6340, max bond = 512, latency =    9.38070
Op 649 / 6340, max bond = 512, latency =    9.40315
Op 650 / 6340, max bond = 512, latency =    9.41843
Op 651 / 6340, max bond = 512, latency =    8.57750
Op 652 / 6340, max bond = 512, latency =    8.54328
Op 653 / 6340, max bond = 512, latency =    9.42424
Op 654 / 6340, max bond = 512, latency =    9.38174
Op 655 / 6340, max bond = 512, latency =    8.53876
Op 656 / 6340, max bond = 512, latency =    8.54034
Op 657 / 6340, max bond = 512, latency =    8.53268
Op 658 / 6340, max bond = 512, latency =    9.14412
Op 659 / 6340, max bond = 512, latency =    9.11577
Op 660 / 6340, max bond = 512, latency =    8.62775
Op 661 / 6340, max bond = 512, latency =    8.55158
Op 662 / 6340, max bond = 512, latency =    8.53233
Op 663 / 6340, max bond = 512, latency =    9.06294
Op 664 / 6340, max bond = 512, latency =    8.56563
Op 665 / 6340, max bond = 512, latency =    8.41854
Op 666 / 6340, max bond = 512, latency =    9.34327
Op 667 / 6340, max bond = 512, latency =    9.20386
Op 668 / 6340, max bond = 512, latency =    9.09804
Op 669 / 6340, max bond = 512, latency =    9.30889
Op 670 / 6340, max bond = 512, latency =    9.34692
Op 671 / 6340, max bond = 512, latency =    9.36688
Op 672 / 6340, max bond = 512, latency =    9.35136
Op 673 / 6340, max bond = 512, latency =    8.50706
Op 674 / 6340, max bond = 512, latency =    8.51046
Op 675 / 6340, max bond = 512, latency =    9.37548
Op 676 / 6340, max bond = 512, latency =    9.31732
Op 677 / 6340, max bond = 512, latency =   11.38900
Op 678 / 6340, max bond = 512, latency =   11.47882
Op 679 / 6340, max bond = 512, latency =   11.49064
Op 680 / 6340, max bond = 512, latency =   12.30980
Op 681 / 6340, max bond = 512, latency =    8.79259
Op 682 / 6340, max bond = 512, latency =    8.54552
Op 683 / 6340, max bond = 512, latency =   18.06980
Op 684 / 6340, max bond = 512, latency =   18.09988
Op 685 / 6340, max bond = 512, latency =    9.01238
Op 686 / 6340, max bond = 512, latency =    8.70208
Op 687 / 6340, max bond = 512, latency =    9.04813
Op 688 / 6340, max bond = 512, latency =    8.53203
Op 689 / 6340, max bond = 512, latency =    8.51232
Op 690 / 6340, max bond = 512, latency =    8.53940
Op 691 / 6340, max bond = 512, latency =    8.49893
Op 692 / 6340, max bond = 512, latency =    8.54407
Op 693 / 6340, max bond = 512, latency =    8.52701
Op 694 / 6340, max bond = 512, latency =    8.50240
Op 695 / 6340, max bond = 512, latency =    8.52722
Op 696 / 6340, max bond = 512, latency =    8.75273
Op 697 / 6340, max bond = 512, latency =    8.52267
Op 698 / 6340, max bond = 512, latency =    9.08582
Op 699 / 6340, max bond = 512, latency =    8.58174
Op 700 / 6340, max bond = 512, latency =    8.44306
Op 701 / 6340, max bond = 512, latency =    9.35102
Op 702 / 6340, max bond = 512, latency =    9.16608
Op 703 / 6340, max bond = 512, latency =    9.65813
Op 704 / 6340, max bond = 512, latency =    9.33409
Op 705 / 6340, max bond = 512, latency =    9.32857
Op 706 / 6340, max bond = 512, latency =    8.48307
Op 707 / 6340, max bond = 512, latency =    8.47333
Op 708 / 6340, max bond = 512, latency =    9.32970
Op 709 / 6340, max bond = 512, latency =    9.26214
Op 710 / 6340, max bond = 512, latency =   11.32753
Op 711 / 6340, max bond = 512, latency =   11.43259
Op 712 / 6340, max bond = 512, latency =   11.41160
Op 713 / 6340, max bond = 512, latency =    8.43931
Op 714 / 6340, max bond = 512, latency =    8.47438
Op 715 / 6340, max bond = 512, latency =    8.40723
Op 716 / 6340, max bond = 512, latency =    8.44304
Op 717 / 6340, max bond = 512, latency =    8.43618
Op 718 / 6340, max bond = 512, latency =    8.42601
Op 719 / 6340, max bond = 512, latency =    8.40648
Op 720 / 6340, max bond = 512, latency =    8.41609
Op 721 / 6340, max bond = 512, latency =    8.50723
Op 722 / 6340, max bond = 512, latency =    8.55813
Op 723 / 6340, max bond = 512, latency =    8.61613
Op 724 / 6340, max bond = 512, latency =    9.13332
Op 725 / 6340, max bond = 512, latency =    9.37992
Op 726 / 6340, max bond = 512, latency =    9.39518
Op 727 / 6340, max bond = 512, latency =    8.58474
Op 728 / 6340, max bond = 512, latency =    8.57216
Op 729 / 6340, max bond = 512, latency =    9.37818
Op 730 / 6340, max bond = 512, latency =    9.43874
Op 731 / 6340, max bond = 512, latency =    8.60997
Op 732 / 6340, max bond = 512, latency =    8.60304
Op 733 / 6340, max bond = 512, latency =    8.57083
Op 734 / 6340, max bond = 512, latency =    8.57268
Op 735 / 6340, max bond = 512, latency =    8.58791
Op 736 / 6340, max bond = 512, latency =    8.59884
Op 737 / 6340, max bond = 512, latency =    8.59865
Op 738 / 6340, max bond = 512, latency =    8.62745
Op 739 / 6340, max bond = 512, latency =    8.61924
Op 740 / 6340, max bond = 512, latency =    8.64196
Op 741 / 6340, max bond = 512, latency =    8.75649
Op 742 / 6340, max bond = 512, latency =    9.40765
Op 743 / 6340, max bond = 512, latency =    8.66411
Op 744 / 6340, max bond = 512, latency =    8.61139
Op 745 / 6340, max bond = 512, latency =    9.44356
Op 746 / 6340, max bond = 512, latency =    9.45736
Op 747 / 6340, max bond = 512, latency =   11.56903
Op 748 / 6340, max bond = 512, latency =   11.53027
Op 749 / 6340, max bond = 512, latency =   11.49354
Op 750 / 6340, max bond = 512, latency =   18.18002
Op 751 / 6340, max bond = 512, latency =   18.15041
Op 752 / 6340, max bond = 512, latency =   18.26116
Op 753 / 6340, max bond = 512, latency =   10.38594
Op 754 / 6340, max bond = 512, latency =    8.62239
Op 755 / 6340, max bond = 512, latency =    8.62336
Op 756 / 6340, max bond = 512, latency =    8.63087
Op 757 / 6340, max bond = 512, latency =    8.61520
Op 758 / 6340, max bond = 512, latency =    8.62698
Op 759 / 6340, max bond = 512, latency =    8.60309
Op 760 / 6340, max bond = 512, latency =    8.62404
Op 761 / 6340, max bond = 512, latency =    8.67250
Op 762 / 6340, max bond = 512, latency =    8.66593
Op 763 / 6340, max bond = 512, latency =    8.67295
Op 764 / 6340, max bond = 512, latency =    8.59421
Op 765 / 6340, max bond = 512, latency =    8.63015
Op 766 / 6340, max bond = 512, latency =    8.68342
Op 767 / 6340, max bond = 512, latency =    9.40571
Op 768 / 6340, max bond = 512, latency =   11.53652
Op 769 / 6340, max bond = 512, latency =   11.52590
Op 770 / 6340, max bond = 512, latency =   11.55308
Op 771 / 6340, max bond = 512, latency =    8.62760
Op 772 / 6340, max bond = 512, latency =    8.60203
Op 773 / 6340, max bond = 512, latency =    8.62215
Op 774 / 6340, max bond = 512, latency =    8.62201
Op 775 / 6340, max bond = 512, latency =    8.61884
Op 776 / 6340, max bond = 512, latency =    8.61434
Op 777 / 6340, max bond = 512, latency =    8.61868
Op 778 / 6340, max bond = 512, latency =    8.63684
Op 779 / 6340, max bond = 512, latency =    8.64691
Op 780 / 6340, max bond = 512, latency =    8.63306
Op 781 / 6340, max bond = 512, latency =    8.66478
Op 782 / 6340, max bond = 512, latency =    8.68340
Op 783 / 6340, max bond = 512, latency =    8.63508
Op 784 / 6340, max bond = 512, latency =    8.63341
Op 785 / 6340, max bond = 512, latency =    8.61722
Op 786 / 6340, max bond = 512, latency =    8.60223
Op 787 / 6340, max bond = 512, latency =    8.61120
Op 788 / 6340, max bond = 512, latency =    8.63510
Op 789 / 6340, max bond = 512, latency =    8.62263
Op 790 / 6340, max bond = 512, latency =    8.61856
Op 791 / 6340, max bond = 512, latency =    8.62380
Op 792 / 6340, max bond = 512, latency =    8.64910
Op 793 / 6340, max bond = 512, latency =    8.80431
Op 794 / 6340, max bond = 512, latency =    9.86178
Op 795 / 6340, max bond = 512, latency =   11.48744
Op 796 / 6340, max bond = 512, latency =   18.16810
Op 797 / 6340, max bond = 512, latency =   18.19061
Op 798 / 6340, max bond = 512, latency =   18.22660
Op 799 / 6340, max bond = 512, latency =   18.16280
Op 800 / 6340, max bond = 512, latency =   28.05894
Op 801 / 6340, max bond = 512, latency =   10.51097
Op 802 / 6340, max bond = 512, latency =    8.81988
Op 803 / 6340, max bond = 512, latency =   11.95440
Op 804 / 6340, max bond = 512, latency =   18.23913
Op 805 / 6340, max bond = 512, latency =   18.25337
Op 806 / 6340, max bond = 512, latency =   18.23563
Op 807 / 6340, max bond = 512, latency =   28.09984
Op 808 / 6340, max bond = 512, latency =   28.09467
Op 809 / 6340, max bond = 512, latency =   28.09586
Op 810 / 6340, max bond = 512, latency =   19.14886
Op 811 / 6340, max bond = 512, latency =    8.95191
Op 812 / 6340, max bond = 512, latency =    8.60122
Op 813 / 6340, max bond = 512, latency =    8.62854
Op 814 / 6340, max bond = 512, latency =    8.62300
Op 815 / 6340, max bond = 512, latency =    8.62259
Op 816 / 6340, max bond = 512, latency =    8.61832
Op 817 / 6340, max bond = 512, latency =    8.61202
Op 818 / 6340, max bond = 512, latency =    8.63236
Op 819 / 6340, max bond = 512, latency =    8.62980
Op 820 / 6340, max bond = 512, latency =    8.63496
Op 821 / 6340, max bond = 512, latency =    8.70671
Op 822 / 6340, max bond = 512, latency =    8.97649
Op 823 / 6340, max bond = 512, latency =    8.62917
Op 824 / 6340, max bond = 512, latency =    8.61490
Op 825 / 6340, max bond = 512, latency =    8.61153
Op 826 / 6340, max bond = 512, latency =    8.61443
Op 827 / 6340, max bond = 512, latency =    8.62726
Op 828 / 6340, max bond = 512, latency =    8.63828
Op 829 / 6340, max bond = 512, latency =    8.62379
Op 830 / 6340, max bond = 512, latency =    8.61362
Op 831 / 6340, max bond = 512, latency =    8.59107
Op 832 / 6340, max bond = 512, latency =    8.73788
Op 833 / 6340, max bond = 512, latency =    8.81238
Op 834 / 6340, max bond = 512, latency =   10.13128
Op 835 / 6340, max bond = 512, latency =   18.17347
Op 836 / 6340, max bond = 512, latency =   18.21865
Op 837 / 6340, max bond = 512, latency =   28.10919
Op 838 / 6340, max bond = 512, latency =   28.07897
Op 839 / 6340, max bond = 512, latency =   12.82558
Op 840 / 6340, max bond = 512, latency =    8.83470
Op 841 / 6340, max bond = 512, latency =   12.78179
Op 842 / 6340, max bond = 512, latency =    8.84098
Op 843 / 6340, max bond = 512, latency =    8.81446
Op 844 / 6340, max bond = 512, latency =    8.61712
Op 845 / 6340, max bond = 512, latency =    8.82750
Op 846 / 6340, max bond = 512, latency =    8.62251
Op 847 / 6340, max bond = 512, latency =    8.62085
Op 848 / 6340, max bond = 512, latency =    8.60315
Op 849 / 6340, max bond = 512, latency =    8.74973
Op 850 / 6340, max bond = 512, latency =    9.05142
Op 851 / 6340, max bond = 512, latency =   18.17812
Op 852 / 6340, max bond = 512, latency =   10.18622
Op 853 / 6340, max bond = 512, latency =   28.01349
Op 854 / 6340, max bond = 512, latency =   28.20220
Op 855 / 6340, max bond = 512, latency =   28.03765
Op 856 / 6340, max bond = 512, latency =   28.00774
Op 857 / 6340, max bond = 512, latency =   38.02513
Op 858 / 6340, max bond = 512, latency =   19.48633
Op 859 / 6340, max bond = 512, latency =    8.89794
Op 860 / 6340, max bond = 512, latency =    9.11454
Op 861 / 6340, max bond = 512, latency =   28.00656
Op 862 / 6340, max bond = 512, latency =   28.02320
Op 863 / 6340, max bond = 512, latency =   28.08958
Op 864 / 6340, max bond = 512, latency =    8.89224
Op 865 / 6340, max bond = 512, latency =   12.23499
Op 866 / 6340, max bond = 512, latency =    8.81654
Op 867 / 6340, max bond = 512, latency =   12.26247
Op 868 / 6340, max bond = 512, latency =    8.91785
Op 869 / 6340, max bond = 512, latency =    8.77677
Op 870 / 6340, max bond = 512, latency =    8.61126
Op 871 / 6340, max bond = 512, latency =    8.91934
Op 872 / 6340, max bond = 512, latency =   18.65874
Op 873 / 6340, max bond = 512, latency =   28.05736
Op 874 / 6340, max bond = 512, latency =   37.97862
Op 875 / 6340, max bond = 512, latency =   38.10334
Op 876 / 6340, max bond = 512, latency =   28.98663
Op 877 / 6340, max bond = 512, latency =    9.02232
Op 878 / 6340, max bond = 512, latency =   29.30889
Op 879 / 6340, max bond = 512, latency =    8.89356
Op 880 / 6340, max bond = 512, latency =    8.87862
Op 881 / 6340, max bond = 512, latency =   37.79648
Op 882 / 6340, max bond = 512, latency =   38.04932
Op 883 / 6340, max bond = 512, latency =   37.86734
Op 884 / 6340, max bond = 512, latency =    9.24082
Op 885 / 6340, max bond = 512, latency =   18.92451
Op 886 / 6340, max bond = 512, latency =    9.22727
Op 887 / 6340, max bond = 512, latency =   37.96390
Op 888 / 6340, max bond = 512, latency =   37.93955
Op 889 / 6340, max bond = 512, latency =   37.87694
Op 890 / 6340, max bond = 512, latency =    9.01764
Op 891 / 6340, max bond = 512, latency =   28.54058
Op 892 / 6340, max bond = 512, latency =   37.91129
Op 893 / 6340, max bond = 512, latency =   38.48662
Op 894 / 6340, max bond = 512, latency =    9.28721
Op 895 / 6340, max bond = 512, latency =    9.01529
Op 896 / 6340, max bond = 512, latency =    8.89745
Op 897 / 6340, max bond = 512, latency =   28.81039
Op 898 / 6340, max bond = 512, latency =   47.76887
Op 899 / 6340, max bond = 512, latency =    9.02644
Op 900 / 6340, max bond = 512, latency =    8.60890
Op 901 / 6340, max bond = 512, latency =   10.26008
Op 902 / 6340, max bond = 512, latency =   37.91495
Op 903 / 6340, max bond = 512, latency =   38.07189
Op 904 / 6340, max bond = 512, latency =   38.02370
Op 905 / 6340, max bond = 512, latency =   10.53655
Op 906 / 6340, max bond = 512, latency =   47.82603
Op 907 / 6340, max bond = 512, latency =   10.54907
Op 908 / 6340, max bond = 512, latency =   47.84318
Op 909 / 6340, max bond = 512, latency =   38.95445
Op 910 / 6340, max bond = 512, latency =    9.01933
Op 911 / 6340, max bond = 512, latency =   47.78922
Op 912 / 6340, max bond = 512, latency =   47.97864
Op 913 / 6340, max bond = 512, latency =    9.34140
Op 914 / 6340, max bond = 512, latency =   48.82660
Op 915 / 6340, max bond = 512, latency =    9.05498
Op 916 / 6340, max bond = 512, latency =    9.01638
Op 917 / 6340, max bond = 512, latency =   47.83816
Op 918 / 6340, max bond = 512, latency =   48.06717
Op 919 / 6340, max bond = 512, latency =   12.44752
Op 920 / 6340, max bond = 512, latency =   47.89041
Op 921 / 6340, max bond = 512, latency =   48.02086
Op 922 / 6340, max bond = 512, latency =   19.34805
Op 923 / 6340, max bond = 512, latency =   10.36014
Op 924 / 6340, max bond = 512, latency =   47.70259
Op 925 / 6340, max bond = 512, latency =   47.81870
Op 926 / 6340, max bond = 512, latency =   57.79719
Op 927 / 6340, max bond = 512, latency =   29.42691
Op 928 / 6340, max bond = 512, latency =   12.55537
Op 929 / 6340, max bond = 512, latency =   10.43738
Op 930 / 6340, max bond = 512, latency =   57.84890
Op 931 / 6340, max bond = 512, latency =    9.30417
Op 932 / 6340, max bond = 512, latency =   57.60035
Op 933 / 6340, max bond = 512, latency =   57.66497
Op 934 / 6340, max bond = 512, latency =   10.50428
Op 935 / 6340, max bond = 512, latency =    8.84013
Op 936 / 6340, max bond = 512, latency =   19.04009
Op 937 / 6340, max bond = 512, latency =   47.81199
Op 938 / 6340, max bond = 512, latency =   47.88357
Op 939 / 6340, max bond = 512, latency =   12.86787
Op 940 / 6340, max bond = 512, latency =   19.64780
Op 941 / 6340, max bond = 512, latency =   57.68498
Op 942 / 6340, max bond = 512, latency =   13.02074
Op 943 / 6340, max bond = 512, latency =   57.63261
Op 944 / 6340, max bond = 512, latency =   57.79366
Op 945 / 6340, max bond = 512, latency =    9.32467
Op 946 / 6340, max bond = 512, latency =   57.52272
Op 947 / 6340, max bond = 512, latency =   57.60173
Op 948 / 6340, max bond = 512, latency =   10.65766
Op 949 / 6340, max bond = 512, latency =   67.45152
Op 950 / 6340, max bond = 512, latency =    9.33808
Op 951 / 6340, max bond = 512, latency =    9.29181
Op 952 / 6340, max bond = 512, latency =   67.77728
Op 953 / 6340, max bond = 512, latency =   67.70580
Op 954 / 6340, max bond = 512, latency =   67.63012
Op 955 / 6340, max bond = 512, latency =   10.73627
Op 956 / 6340, max bond = 512, latency =   28.89681
Op 957 / 6340, max bond = 512, latency =   57.84467
Op 958 / 6340, max bond = 512, latency =   18.96122
Op 959 / 6340, max bond = 512, latency =   28.88739
Op 960 / 6340, max bond = 512, latency =   19.09483
Op 961 / 6340, max bond = 512, latency =   67.64070
Op 962 / 6340, max bond = 512, latency =   12.57721
Op 963 / 6340, max bond = 512, latency =   67.53863
Op 964 / 6340, max bond = 512, latency =   58.72091
Op 965 / 6340, max bond = 512, latency =   19.21140
Op 966 / 6340, max bond = 512, latency =   12.56364
Op 967 / 6340, max bond = 512, latency =    9.30935
Op 968 / 6340, max bond = 512, latency =   10.45069
Op 969 / 6340, max bond = 512, latency =   77.45870
Op 970 / 6340, max bond = 512, latency =    8.85711
Op 971 / 6340, max bond = 512, latency =   38.59803
Op 972 / 6340, max bond = 512, latency =   57.71967
Op 973 / 6340, max bond = 512, latency =   39.08096
Op 974 / 6340, max bond = 512, latency =   49.10177
Op 975 / 6340, max bond = 512, latency =   58.96149
Op 976 / 6340, max bond = 512, latency =   67.33304
Op 977 / 6340, max bond = 512, latency =   39.18676
Op 978 / 6340, max bond = 512, latency =   77.63456
Op 979 / 6340, max bond = 512, latency =   76.95812
Op 980 / 6340, max bond = 512, latency =   49.21069
Op 981 / 6340, max bond = 512, latency =   48.64599
Op 982 / 6340, max bond = 512, latency =   67.58841
Op 983 / 6340, max bond = 512, latency =   19.64432
Op 984 / 6340, max bond = 512, latency =   38.86255
Op 985 / 6340, max bond = 512, latency =   67.83722
Op 986 / 6340, max bond = 512, latency =   29.48845
Op 987 / 6340, max bond = 512, latency =   39.37865
Op 988 / 6340, max bond = 512, latency =   48.70771
Op 989 / 6340, max bond = 512, latency =   38.70346
Op 990 / 6340, max bond = 512, latency =   77.34613
Op 991 / 6340, max bond = 512, latency =   29.01672
Op 992 / 6340, max bond = 512, latency =   77.55545
Op 993 / 6340, max bond = 512, latency =   29.48624
Op 994 / 6340, max bond = 512, latency =   29.04252
Op 995 / 6340, max bond = 512, latency =   19.21863
Op 996 / 6340, max bond = 512, latency =   87.28342
Op 997 / 6340, max bond = 512, latency =   12.53582
Op 998 / 6340, max bond = 512, latency =   87.59246
Op 999 / 6340, max bond = 512, latency =   39.62109
Op 1000 / 6340, max bond = 512, latency =    9.03119
Op 1001 / 6340, max bond = 512, latency =   58.35937
Op 1002 / 6340, max bond = 512, latency =   67.72688
Op 1003 / 6340, max bond = 512, latency =   13.04859
Op 1004 / 6340, max bond = 512, latency =   19.65208
Op 1005 / 6340, max bond = 512, latency =   29.59626
Op 1006 / 6340, max bond = 512, latency =   77.56850
Op 1007 / 6340, max bond = 512, latency =   10.58600
Op 1008 / 6340, max bond = 512, latency =   10.71754
Op 1009 / 6340, max bond = 512, latency =   77.30554
Op 1010 / 6340, max bond = 512, latency =   13.01658
Op 1011 / 6340, max bond = 512, latency =   87.32208
Op 1012 / 6340, max bond = 512, latency =   13.05741
Op 1013 / 6340, max bond = 512, latency =   13.00542
Op 1014 / 6340, max bond = 512, latency =   87.44549
Op 1015 / 6340, max bond = 512, latency =   19.75664
Op 1016 / 6340, max bond = 512, latency =   97.40857
Op 1017 / 6340, max bond = 512, latency =   19.75676
Op 1018 / 6340, max bond = 512, latency =   19.60836
Op 1019 / 6340, max bond = 512, latency =   68.01435
Op 1020 / 6340, max bond = 512, latency =   77.58023
Op 1021 / 6340, max bond = 512, latency =   58.50669
Op 1022 / 6340, max bond = 512, latency =   67.99672
Op 1023 / 6340, max bond = 512, latency =   58.36242
Op 1024 / 6340, max bond = 512, latency =   87.34021
Op 1025 / 6340, max bond = 512, latency =   48.63761
Op 1026 / 6340, max bond = 512, latency =   87.50529
Op 1027 / 6340, max bond = 512, latency =   58.47246
Op 1028 / 6340, max bond = 512, latency =   38.80539
Op 1029 / 6340, max bond = 512, latency =   48.65622
Op 1030 / 6340, max bond = 512, latency =   97.16757
Op 1031 / 6340, max bond = 512, latency =   38.85740
Op 1032 / 6340, max bond = 512, latency =   97.11526
Op 1033 / 6340, max bond = 512, latency =   48.78370
Op 1034 / 6340, max bond = 512, latency =   29.12651
Op 1035 / 6340, max bond = 512, latency =   97.33503
Op 1036 / 6340, max bond = 512, latency =   39.03185
Op 1037 / 6340, max bond = 512, latency =  107.43139
Op 1038 / 6340, max bond = 512, latency =   19.35531
Op 1039 / 6340, max bond = 512, latency =   28.98475
Op 1040 / 6340, max bond = 512, latency =  107.56459
Op 1041 / 6340, max bond = 512, latency =   38.86205
Op 1042 / 6340, max bond = 512, latency =    9.29274
Op 1043 / 6340, max bond = 512, latency =   77.30350
Op 1044 / 6340, max bond = 512, latency =   68.52223
Op 1045 / 6340, max bond = 512, latency =   78.44194
Op 1046 / 6340, max bond = 512, latency =   88.47331
Op 1047 / 6340, max bond = 512, latency =   98.18435
Op 1048 / 6340, max bond = 512, latency =  107.96747
Op 1049 / 6340, max bond = 512, latency =   87.58595
Op 1050 / 6340, max bond = 512, latency =   59.19330
Op 1051 / 6340, max bond = 512, latency =   77.95217
Op 1052 / 6340, max bond = 512, latency =   68.72893
Op 1053 / 6340, max bond = 512, latency =   87.50406
Op 1054 / 6340, max bond = 512, latency =   78.04345
Op 1055 / 6340, max bond = 512, latency =   68.99127
Op 1056 / 6340, max bond = 512, latency =   68.28890
Op 1057 / 6340, max bond = 512, latency =   78.58679
Op 1058 / 6340, max bond = 512, latency =   78.25088
Op 1059 / 6340, max bond = 512, latency =   68.59084
Op 1060 / 6340, max bond = 512, latency =   78.69061
Op 1061 / 6340, max bond = 512, latency =   58.67713
Op 1062 / 6340, max bond = 512, latency =   88.58422
Op 1063 / 6340, max bond = 512, latency =   68.12302
Op 1064 / 6340, max bond = 512, latency =   58.70053
Op 1065 / 6340, max bond = 512, latency =   88.76123
Op 1066 / 6340, max bond = 512, latency =   48.91520
Op 1067 / 6340, max bond = 512, latency =   98.03063
Op 1068 / 6340, max bond = 512, latency =   59.09122
Op 1069 / 6340, max bond = 512, latency =   48.87799
Op 1070 / 6340, max bond = 512, latency =   98.40453
Op 1071 / 6340, max bond = 512, latency =   10.43668
Op 1072 / 6340, max bond = 512, latency =   87.32246
Op 1073 / 6340, max bond = 512, latency =   49.52150
