283: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.5707963267948741), beta=0.0)
284: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
285: Gate(gate_type='xx_plus_yy', qubits=(1, 2), theta=np.float64(1.5707963267948966), beta=0.0)
286: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
287: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
288: Gate(gate_type='xx_plus_yy', qubits=(9, 10), theta=np.float64(1.5707963267948966), beta=0.0)
289: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
290: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
291: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(1.5707963267948966), beta=0.0)
292: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
293: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
294: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(1.5707963267948966), beta=0.0)
295: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
296: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
297: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
298: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
299: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
300: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
301: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
302: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-4.712388980384688), beta=0.0)
303: Gate(gate_type='xx_plus_yy', qubits=(4, 5), theta=np.float64(1.5698773832703297), beta=0.0)
304: Gate(gate_type='phase', qubits=(5,), theta=np.float64(4.712388980384688), beta=0.0)
305: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-4.712388980384688), beta=0.0)
306: Gate(gate_type='xx_plus_yy', qubits=(12, 13), theta=np.float64(1.5698773832703297), beta=0.0)
307: Gate(gate_type='phase', qubits=(13,), theta=np.float64(4.712388980384688), beta=0.0)
308: Gate(gate_type='phase', qubits=(4,), theta=np.float64(1.5707963267948726), beta=0.0)
309: Gate(gate_type='xx_plus_yy', qubits=(3, 4), theta=np.float64(0.7853985856262866), beta=0.0)
310: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-1.5707963267948726), beta=0.0)
311: Gate(gate_type='phase', qubits=(12,), theta=np.float64(1.5707963267948726), beta=0.0)
312: Gate(gate_type='xx_plus_yy', qubits=(11, 12), theta=np.float64(0.7853985856262866), beta=0.0)
313: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-1.5707963267948726), beta=0.0)
314: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
315: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.1620914481391865), beta=0.0)
316: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
317: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
318: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.1620914481391865), beta=0.0)
319: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
320: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
321: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
322: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
323: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
324: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
325: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
326: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-2.2804518662938354e-14), beta=0.0)
327: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-2.2804518662938354e-14), beta=0.0)
328: Gate(gate_type='phase', qubits=(3,), theta=np.float64(2.2218301292859107e-14), beta=0.0)
329: Gate(gate_type='phase', qubits=(11,), theta=np.float64(2.2218301292859107e-14), beta=0.0)
330: Gate(gate_type='phase', qubits=(4,), theta=np.float64(0.7853981633974464), beta=0.0)
331: Gate(gate_type='phase', qubits=(12,), theta=np.float64(0.7853981633974464), beta=0.0)
332: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-2.356194490192345), beta=0.0)
333: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-2.356194490192345), beta=0.0)
334: Gate(gate_type='phase', qubits=(6,), theta=np.float64(0.7853981633974506), beta=0.0)
335: Gate(gate_type='phase', qubits=(14,), theta=np.float64(0.7853981633974506), beta=0.0)
336: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-2.356194490192345), beta=0.0)
337: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-2.356194490192345), beta=0.0)
338: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
339: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.5707963267948966), beta=0.0)
340: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
341: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
342: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.5707963267948966), beta=0.0)
343: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
344: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267948966), beta=0.0)
345: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(0.17806698357934772), beta=0.0)
346: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267948966), beta=0.0)
347: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267948966), beta=0.0)
348: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(0.17806698357934772), beta=0.0)
349: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267948966), beta=0.0)
350: Gate(gate_type='phase', qubits=(3,), theta=np.float64(0.7853981633974487), beta=0.0)
351: Gate(gate_type='xx_plus_yy', qubits=(4, 3), theta=np.float64(0.7853985856262865), beta=0.0)
352: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-0.7853981633974487), beta=0.0)
353: Gate(gate_type='phase', qubits=(11,), theta=np.float64(0.7853981633974487), beta=0.0)
354: Gate(gate_type='xx_plus_yy', qubits=(12, 11), theta=np.float64(0.7853985856262865), beta=0.0)
355: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-0.7853981633974487), beta=0.0)
356: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948912), beta=0.0)
357: Gate(gate_type='xx_plus_yy', qubits=(3, 2), theta=np.float64(1.5698773832703297), beta=0.0)
358: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948912), beta=0.0)
359: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948912), beta=0.0)
360: Gate(gate_type='xx_plus_yy', qubits=(11, 10), theta=np.float64(1.5698773832703297), beta=0.0)
361: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948912), beta=0.0)
362: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
363: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.5707963267948966), beta=0.0)
364: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
365: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
366: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.5707963267948966), beta=0.0)
367: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
368: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267948966), beta=0.0)
369: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(1.5707963267948966), beta=0.0)
370: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267948966), beta=0.0)
371: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267948966), beta=0.0)
372: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(1.5707963267948966), beta=0.0)
373: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267948966), beta=0.0)
374: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
375: Gate(gate_type='xx_plus_yy', qubits=(6, 5), theta=np.float64(1.5707963267948966), beta=0.0)
376: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
377: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
378: Gate(gate_type='xx_plus_yy', qubits=(14, 13), theta=np.float64(1.5707963267948966), beta=0.0)
379: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
380: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-1.57079632679491), beta=0.0)
381: Gate(gate_type='xx_plus_yy', qubits=(5, 4), theta=np.float64(1.5698773832703299), beta=0.0)
382: Gate(gate_type='phase', qubits=(4,), theta=np.float64(1.57079632679491), beta=0.0)
383: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-1.57079632679491), beta=0.0)
384: Gate(gate_type='xx_plus_yy', qubits=(13, 12), theta=np.float64(1.5698773832703299), beta=0.0)
385: Gate(gate_type='phase', qubits=(12,), theta=np.float64(1.57079632679491), beta=0.0)
386: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-2.356194490192326), beta=0.0)
387: Gate(gate_type='xx_plus_yy', qubits=(4, 3), theta=np.float64(0.7853985856262863), beta=0.0)
388: Gate(gate_type='phase', qubits=(3,), theta=np.float64(2.356194490192326), beta=0.0)
389: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-2.356194490192326), beta=0.0)
390: Gate(gate_type='xx_plus_yy', qubits=(12, 11), theta=np.float64(0.7853985856262863), beta=0.0)
391: Gate(gate_type='phase', qubits=(11,), theta=np.float64(2.356194490192326), beta=0.0)
392: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
393: Gate(gate_type='xx_plus_yy', qubits=(3, 2), theta=np.float64(1.5707963267948966), beta=0.0)
394: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
395: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
396: Gate(gate_type='xx_plus_yy', qubits=(11, 10), theta=np.float64(1.5707963267948966), beta=0.0)
397: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
398: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
399: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.5707963267948966), beta=0.0)
400: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
401: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
402: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.5707963267948966), beta=0.0)
403: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
404: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267949072), beta=0.0)
405: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(0.04936398272592827), beta=0.0)
406: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267949072), beta=0.0)
407: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267949072), beta=0.0)
408: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(0.04936398272592827), beta=0.0)
409: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267949072), beta=0.0)
410: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
411: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.1620914481391865), beta=0.0)
412: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
413: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
414: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.1620914481391865), beta=0.0)
415: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
416: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
417: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
418: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
419: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
420: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
421: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
422: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
423: Gate(gate_type='xx_plus_yy', qubits=(4, 5), theta=np.float64(1.5707963267948966), beta=0.0)
424: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
425: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
426: Gate(gate_type='xx_plus_yy', qubits=(12, 13), theta=np.float64(1.5707963267948966), beta=0.0)
427: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
428: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-0.7853981633974483), beta=0.0)
429: Gate(gate_type='xx_plus_yy', qubits=(3, 4), theta=np.float64(0.7853981633974485), beta=0.0)
430: Gate(gate_type='phase', qubits=(4,), theta=np.float64(0.7853981633974483), beta=0.0)
431: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-0.7853981633974483), beta=0.0)
432: Gate(gate_type='xx_plus_yy', qubits=(11, 12), theta=np.float64(0.7853981633974485), beta=0.0)
433: Gate(gate_type='phase', qubits=(12,), theta=np.float64(0.7853981633974483), beta=0.0)
434: Gate(gate_type='phase', qubits=(3,), theta=np.float64(1.5707963267948966), beta=0.0)
435: Gate(gate_type='xx_plus_yy', qubits=(2, 3), theta=np.float64(1.5707963267948966), beta=0.0)
436: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-1.5707963267948966), beta=0.0)
437: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.5707963267948966), beta=0.0)
438: Gate(gate_type='xx_plus_yy', qubits=(10, 11), theta=np.float64(1.5707963267948966), beta=0.0)
439: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-1.5707963267948966), beta=0.0)
440: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
441: Gate(gate_type='xx_plus_yy', qubits=(1, 2), theta=np.float64(1.5707963267948966), beta=0.0)
442: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
443: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
444: Gate(gate_type='xx_plus_yy', qubits=(9, 10), theta=np.float64(1.5707963267948966), beta=0.0)
445: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
446: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
447: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(1.5707963267948966), beta=0.0)
448: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
449: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
450: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(1.5707963267948966), beta=0.0)
451: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
452: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
453: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
454: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
455: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
456: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
457: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
458: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
459: Gate(gate_type='xx_plus_yy', qubits=(4, 5), theta=np.float64(1.5707963267948966), beta=0.0)
460: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
461: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
462: Gate(gate_type='xx_plus_yy', qubits=(12, 13), theta=np.float64(1.5707963267948966), beta=0.0)
463: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
464: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-3.9269908169872414), beta=0.0)
465: Gate(gate_type='xx_plus_yy', qubits=(3, 4), theta=np.float64(0.7853981633974483), beta=0.0)
466: Gate(gate_type='phase', qubits=(4,), theta=np.float64(3.9269908169872414), beta=0.0)
467: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-3.9269908169872414), beta=0.0)
468: Gate(gate_type='xx_plus_yy', qubits=(11, 12), theta=np.float64(0.7853981633974483), beta=0.0)
469: Gate(gate_type='phase', qubits=(12,), theta=np.float64(3.9269908169872414), beta=0.0)
470: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-4.712388980384663), beta=0.0)
471: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.050663565304333455), beta=0.0)
472: Gate(gate_type='phase', qubits=(7,), theta=np.float64(4.712388980384663), beta=0.0)
473: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-4.712388980384663), beta=0.0)
474: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.050663565304333455), beta=0.0)
475: Gate(gate_type='phase', qubits=(15,), theta=np.float64(4.712388980384663), beta=0.0)
476: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
477: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
478: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
479: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
480: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
481: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
482: Gate(gate_type='phase', qubits=(0,), theta=np.float64(3.141592653589788), beta=0.0)
483: Gate(gate_type='phase', qubits=(8,), theta=np.float64(3.141592653589788), beta=0.0)
484: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-3.141592653589793), beta=0.0)
485: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-3.141592653589793), beta=0.0)
486: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-3.1415926535897882), beta=0.0)
487: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-3.1415926535897882), beta=0.0)
488: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-3.141592653589793), beta=0.0)
489: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-3.141592653589793), beta=0.0)
490: Gate(gate_type='phase', qubits=(4,), theta=np.float64(0.7853981633974483), beta=0.0)
491: Gate(gate_type='phase', qubits=(12,), theta=np.float64(0.7853981633974483), beta=0.0)
492: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-2.356194490192358), beta=0.0)
493: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-2.356194490192358), beta=0.0)
494: Gate(gate_type='phase', qubits=(6,), theta=np.float64(0.7853981633974483), beta=0.0)
495: Gate(gate_type='phase', qubits=(14,), theta=np.float64(0.7853981633974483), beta=0.0)
496: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-2.3561944901923315), beta=0.0)
497: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-2.3561944901923315), beta=0.0)
498: Gate(gate_type='cphase', qubits=(0, 1), theta=-0.013841144880164328, beta=0.0)
499: Gate(gate_type='cphase', qubits=(1, 2), theta=-0.0017572077159126213, beta=0.0)
500: Gate(gate_type='cphase', qubits=(2, 3), theta=-0.000897464129871078, beta=0.0)
501: Gate(gate_type='cphase', qubits=(3, 4), theta=0.0007311893589415508, beta=0.0)
502: Gate(gate_type='cphase', qubits=(4, 5), theta=-0.0008974641298710773, beta=0.0)
503: Gate(gate_type='cphase', qubits=(5, 6), theta=-0.0017572077159126204, beta=0.0)
504: Gate(gate_type='cphase', qubits=(6, 7), theta=-0.01384114488016434, beta=0.0)
505: Gate(gate_type='cphase', qubits=(8, 9), theta=-0.013841144880164328, beta=0.0)
506: Gate(gate_type='cphase', qubits=(9, 10), theta=-0.0017572077159126213, beta=0.0)
507: Gate(gate_type='cphase', qubits=(10, 11), theta=-0.000897464129871078, beta=0.0)
508: Gate(gate_type='cphase', qubits=(11, 12), theta=0.0007311893589415508, beta=0.0)
509: Gate(gate_type='cphase', qubits=(12, 13), theta=-0.0008974641298710773, beta=0.0)
510: Gate(gate_type='cphase', qubits=(13, 14), theta=-0.0017572077159126204, beta=0.0)
511: Gate(gate_type='cphase', qubits=(14, 15), theta=-0.01384114488016434, beta=0.0)
512: Gate(gate_type='cphase', qubits=(0, 8), theta=-0.06834427843881549, beta=0.0)
513: Gate(gate_type='cphase', qubits=(1, 9), theta=-0.002803121138592556, beta=0.0)
514: Gate(gate_type='cphase', qubits=(2, 10), theta=-0.001101550309171876, beta=0.0)
515: Gate(gate_type='cphase', qubits=(3, 11), theta=-0.0007311893589415508, beta=0.0)
516: Gate(gate_type='cphase', qubits=(4, 12), theta=-0.0007311893589415508, beta=0.0)
517: Gate(gate_type='cphase', qubits=(5, 13), theta=-0.0011015503091718743, beta=0.0)
518: Gate(gate_type='cphase', qubits=(6, 14), theta=-0.002803121138592558, beta=0.0)
519: Gate(gate_type='cphase', qubits=(7, 15), theta=-0.06834427843881559, beta=0.0)
520: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
521: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.5707963267948966), beta=0.0)
522: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
523: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
524: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.5707963267948966), beta=0.0)
525: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
526: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267948968), beta=0.0)
527: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(0.04936398272593052), beta=0.0)
528: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267948968), beta=0.0)
529: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267948968), beta=0.0)
530: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(0.04936398272593052), beta=0.0)
531: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267948968), beta=0.0)
532: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-1.5707963267948966), beta=0.0)
533: Gate(gate_type='xx_plus_yy', qubits=(4, 3), theta=np.float64(0.7853981633974484), beta=0.0)
534: Gate(gate_type='phase', qubits=(3,), theta=np.float64(1.5707963267948966), beta=0.0)
535: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-1.5707963267948966), beta=0.0)
536: Gate(gate_type='xx_plus_yy', qubits=(12, 11), theta=np.float64(0.7853981633974484), beta=0.0)
537: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.5707963267948966), beta=0.0)
538: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
539: Gate(gate_type='xx_plus_yy', qubits=(3, 2), theta=np.float64(1.5707963267948966), beta=0.0)
540: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
541: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
542: Gate(gate_type='xx_plus_yy', qubits=(11, 10), theta=np.float64(1.5707963267948966), beta=0.0)
543: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
544: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
545: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.5707963267948966), beta=0.0)
546: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
547: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
548: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.5707963267948966), beta=0.0)
549: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
550: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267948966), beta=0.0)
551: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(1.5707963267948966), beta=0.0)
552: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267948966), beta=0.0)
553: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267948966), beta=0.0)
554: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(1.5707963267948966), beta=0.0)
555: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267948966), beta=0.0)
556: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
557: Gate(gate_type='xx_plus_yy', qubits=(6, 5), theta=np.float64(1.5707963267948966), beta=0.0)
558: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
559: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
560: Gate(gate_type='xx_plus_yy', qubits=(14, 13), theta=np.float64(1.5707963267948966), beta=0.0)
561: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
562: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-1.5707963267948966), beta=0.0)
563: Gate(gate_type='xx_plus_yy', qubits=(5, 4), theta=np.float64(1.5707963267948966), beta=0.0)
564: Gate(gate_type='phase', qubits=(4,), theta=np.float64(1.5707963267948966), beta=0.0)
565: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-1.5707963267948966), beta=0.0)
